id,created_at,author,likes,followers_count,place,search_term,text
1225827846142201857,2020-02-07 17:05:07,429184026,183,1524,,2020Election,"https://t.co/1m2vy5tMCo.  To all intelligent people who want an end to Trump’s dictatorial reign of terror in 2020, please support the Democratic Coalition and “Vote Blue, No Matter Who!” @TheDemCoalition #Resist #VoteBlueNoMatterWho #2020election"
1225826891975811075,2020-02-07 17:01:20,82643763,23,16158,,2020Election,2020 Watch-New: Former presidential candidate and retired Navy admiral @JoeSestak endorses @amyklobuchar for the Democratic nomination #2020election #AmyKlobuchar #FITN #nhpolitics https://t.co/VMJGBXJaNM
1225824806819397632,2020-02-07 16:53:03,2217181338,5,77497,,2020Election,This continues the left's trend of supporting anti-Semitism. #2020election #AlQaida #BernieSanders #DemocratPrimary #Iowa #iowacaucus #IslamicTerrorism #politics #RadicalIslam #USNews https://t.co/TB1qMrSCQJ
1225821798295457792,2020-02-07 16:41:06,15697502,6,808,,2020Election,He will continue to crime and he is already setting the stage for another impeachment. As well putting our country in grave danger while we have no choice to deal with his intentionally made chaos. This is exactly what Putin wanted. #2020election
1225816589192306688,2020-02-07 16:20:24,71806798,8,5954,Saint Anselm College,2020Election,"Okay folks, let the fun begin: @AFP debate team @EleonoreSens @MichaelMathes @preziosonews checked in for the Democratic debate tonight 

#DemDebate #NewHampshire #NHprimary #FITN #2020election https://t.co/DRJpyWMmvH"
1225813237251231744,2020-02-07 16:07:04,2217181338,8,77497,,2020Election,"Democrats, as usual, demonstrate that they don't have a clue when it comes to guns. #2020election #Democrats #guncontrol #guns #Hunting #JoeBiden #JohnKerry #Politics #SecondAmendment #USNews https://t.co/hhKPeBlqrf"
1225812465897934848,2020-02-07 16:04:01,20742461,23,145068,,2020Election,"Well, ⁦⁦@BrynneCraig⁩, ⁦@ksheekey⁩ and @dkanninen knew this a long, long time ago. #2020election  https://t.co/ISqTl3VgpD"
1225811589066055680,2020-02-07 16:00:31,104893909,5,9997,,2020Election,"We are proud to endorse yet another Pro-Life woman in this year's election!  Friends in Texas Senate District 13, turn your district red and Pro-Life by voting for Milinda Morris on March 3!  #ProLife #2020Election https://t.co/vyjO3RIUiW"
1225808938559389696,2020-02-07 15:50:00,723165919355117569,15,1791,,2020Election,"This is the real #Election2020 #2020Election race to the White House: 
@TulsiGabbard vs Hillary's Disaster Capitalist War Party. 
#WinWithTulsi https://t.co/Zk5HcYrMhI"
1225808744212090880,2020-02-07 15:49:13,880643575943356416,12,18499,,2020Election,"There are norms now broken and discarded that lower the standard of presidential conduct.
  What Trump is doing now will not be tolerated in a Dem president, but I will be ok if a Dem president says, ""We are busy cleaning up trumps bullshit."" on network television.
#2020election"
1225799972521730051,2020-02-07 15:14:22,20509767,8,2214,,2020Election,".@PeteButtigieg, a 38-year old mayor of a US city 2/3 the size of Blackpool, with a name few can pronounce, just beat 2 Senators + 1 Vice President in Iowa

He's also the 1st LGBT+ candidate ever to win a US presidential caucus/primary  #glassceiling #lgbt #politics #2020election https://t.co/KINH7gFFlD"
1225796916505653249,2020-02-07 15:02:13,95228628,5,41621,,2020Election,". @SenWarren is asked the inevitable question, if you can't win in the neighboring state of New Hampshire, where can you win? #FITN #2020election #NewHampshirePrimary https://t.co/u8teaYrDI7"
1225793628531982342,2020-02-07 14:49:09,409370098,5,3508,,2020Election,"Important conversation about far reach of #coronavirus beyond just health - trade, #2020election, global economy. As an MD @MassGeneralNews and CEO of @Seed_Global I can’t overstate the complexity. We need #preparedness over #grandgestures seen by this #TrumpAdministration https://t.co/9rJlAJ4Xme"
1225791026394210305,2020-02-07 14:38:49,127499705,160,34585,,2020Election,Check out this 2020 election forecast via @270toWin https://t.co/8NnoR1YocV #2020election @RealDonaldTrump  'THIS IS WHAT THE ELECTORAL MAP WILL LOOK LIKE IN 2020! GET YOUR KLEENEXES OUT DEMOCRATS-PACK YOUR BAGS @SpeakerPelosi Pelosi. #MAGA #Trump2020 'We The People Love U Trump!
1225790809695346688,2020-02-07 14:37:57,1044925610282414080,7,885,,2020Election,"#facts

Recent polling shows 66% of young #voters are extremely likely to vote in the primary. There is no doubt that young people are excited to vote in 2020. The question is whether campaigns can mobilize this massive political force. 

#2020election #firsttimevoters #bewoke https://t.co/dH8x1szzd1"
1225790427477037056,2020-02-07 14:36:26,1173707986038067200,6,645,,2020Election,"@mjhegar @JohnCornyn @JohnCornyn Has Let His Constituents Down. 

Vote @mjhegar #2020Election"
1225790231129022466,2020-02-07 14:35:39,127499705,5,34585,,2020Election,Check out this 2020 election forecast via @270toWin https://t.co/Jky0nfV82z #2020election @Realdonaldtrump ''THIS IS WHAT THE ELECTORAL MAP WILL LOOK LIKE IN 2020! GET YOUR KLEENEXES OUT DEMOCRATS' PACK YOUR BAGS @SpeakerPelosi Pelosi. #MAGA #Trump2020 'We The People Love U Trump
1225789552788418566,2020-02-07 14:32:58,222597346,14,2202,,2020Election,Mayor Pete claiming victory before the results and even now with the DNC reporting erroneous results qualifies as a major misinformation campaign and all who aid them in doing so are participating. #2020election #2020Elections
1225785817290788864,2020-02-07 14:18:07,917972406198775808,82,42687,,2020Election,"24hr-Poll

Who wins this hypothetical #2020election match up for #POTUS, @MikeBloomberg or @realDonaldTrump??

Please vote &amp; retweet to spread poll.Thanks!

EVERYONE WELCOME TO PARTICIPATE IN MY POLLS!

#Bloomberg2020 #Trump #Resistance #KAG #FridayFeeling #FridayThoughts #Friday"
1225785079982632962,2020-02-07 14:15:11,15729207,11,32286,,2020Election,Friday is the deadline to register to vote in NC if someone wants to either vote in person on the actual March 3 primary day or cast a traditional mail-in absentee ballot. https://t.co/y1kzuRKbkO #2020election #ncpol https://t.co/F5QuvCcW6F
1225783114305241088,2020-02-07 14:07:23,965903694171697152,6,658,,2020Election,"Wow, this is an earth-shattering brilliant take on elections. Yes, VA GOP, every four years we Americans have elections, the results of which may result in a change of administration. I know things are different in Russia, but you’re in America now. #2020election https://t.co/6y85F0ZY60"
1225775514352279553,2020-02-07 13:37:11,235663391,19,1095,,2020Election,".@AndrewHittGOP &amp; @MJ_Jefferson deserve a ton of credit for expanding reach of @wisgop and engaging Milwaukee voters in a meaningful way. 

Time for the conservative pro-growth pro-school choice message to take hold in communities frankly ignored by both parties. #2020election 🇺🇸 https://t.co/TU1GgkTnsA"
1225759267355086849,2020-02-07 12:32:37,95228628,5,41621,,2020Election,"On today's @2020Talks: Many Iowans experienced well-run caucuses, but the results weren't, and Iowa Democrats say chaos was partially caused by caused by calls from @realDonaldTrump supporters clogging the lines. - https://t.co/MHhEZoHFSu #2020Election #IAcaucus #NHprimary"
1225757126628454400,2020-02-07 12:24:07,24058101,5,29,,2020Election,@Morning_Joe @JoeNBC It’s the gullible acceptance of disgraceful inappropriate questionable actions of woe is me reacting While continuing to be the least transparent employee of WE THE PEOPLE.  #2020Election VOTE 4 Make Constitution ⚖️ Great Again with 3 SEPARATE BRANCHES ✅Vote OUT broke #GOP cult
1225756429677682689,2020-02-07 12:21:20,513363951,8,1927,,2020Election,"Let's be frank #BernieCanWin if the pundit folks would stop saying he *can't* win. We have a candidate who generates excitement, brings in grass roots money, &amp; new voters WHY would u fight that? #unity #BernieBeatsTrump #FridayThoughts #Democrats #Independents #2020election"
1225754929350004742,2020-02-07 12:15:23,807812802761158656,44,66157,,2020Election,"https://t.co/gXRSbt4Yih

The NYT is getting nervous that Trump will be a two-term president. They're right to be afraid. #Trump #2020election"
1225743641961828352,2020-02-07 11:30:32,46520074,6,38569,,2020Election,"If #Democrats are going to leave the future of our nation up to the flip of a coin, they can at least make sure it's done in a fair manner. #2020election #DemocratPrimary #DemocraticNationalCommitteeDNC #DemocraticParty #Democrats #Iowa #iowacaucus… https://t.co/g8lc6bsWB3"
1225732446714351618,2020-02-07 10:46:02,46520074,8,38569,,2020Election,More good news for Trump as Democrats flounder. #2020election #Campaign #DonaldTrump #impeachment #Iran #Politics #polls #USNews https://t.co/ywaCDNCQa1
1225709668887957505,2020-02-07 09:15:32,46520074,19,38569,,2020Election,"'The only person that can claim a very big victory in #Iowa last night is ""Trump.""' #2020election #Iowa #JustIn #Politics #StateoftheUnion #USNews https://t.co/rIkbg1P4xN"
1225684458625323016,2020-02-07 07:35:21,22851088,32,452,,2020Election,"@anatosaurus @brianschatz My 🗳 mantra: 
#2020Election = war, 
&amp; victory = THREE ISSUES:

1) ANYBODY but Trump
2) Flip the Senate/Keep the House Blue
3) Vote out McConnell

We need ALL 3 to happen in November, or our political system stays broken.

Don’t be distracted.
Don’t lose focus.
Don’t whine.
Win."
1225670452313354240,2020-02-07 06:39:42,1177303525,8,488,,2020Election,"The cowardly two-faced approach of @SenCoryGardner doesn't work because we constituents are smarter than he thinks we are.
#CowardlyCory #CoverUpCory #2020election #VoteHimOut I'm so glad @realDonaldTrump will be rallying for him in #Colorado! #copolitics
https://t.co/eOtbS2PSnT"
1225664369775673345,2020-02-07 06:15:32,46520074,24,38569,,2020Election,There's no blaming the Russians this time. #2016Election #2020election #DemocratPrimary #DemocraticParty #Democrats #HillaryClinton #Iowa #iowacaucus #PeteButtigieg #politics #USNews https://t.co/s5zGbOwRhA
1225641366140538882,2020-02-07 04:44:07,937899468585828352,15,4160,,2020Election,Borrowed from Facebook. Whenever a #TrumpSupporter asks you why you think @realDonaldTrump is racist or supports people with racist ideals. #TruthMatters #facts #2020election #VoteBlueNoMatterWho #VoteThemAllOut2020 https://t.co/UTv5kB5DAs
1225639073609437184,2020-02-07 04:35:01,61665811,10,89,,2020Election,@DevalPatrick sounds ready to be president. Reevaluating my vote watching him tonight. #2020election #NewHampshirePrimary #virginiaprimary
1225629415100555264,2020-02-07 03:56:38,964134010107711488,6,290,,2020Election,"Bernie Bros were very happy to trust the Iowa votes as legitimate when they were winning this morning.

Now, all of a sudden Buttigieg is first with 100% of votes in, we need a recount...

Left-wing populists only think the rules are fair when they’re winning.

🤨

#2020election"
1225627971349704704,2020-02-07 03:50:54,182851623,8,422,,2020Election,"Vote this man out of the Oval Office 🙏 He is not fit to be President 😡 #2020election  
https://t.co/EDsZGfULVL"
1225614802724192256,2020-02-07 02:58:34,1156979789200318464,19,7449,,2020Election,"The GOP betrayed America... And now that our blood is boiling, it's time for us to use that as motivation to get ready for the election. Make sure you, and your friends, are all registered to vote! 
#2020election #VoteBlueNoMatterWho https://t.co/WfAD4gZCgU"
1225610678444216320,2020-02-07 02:42:11,1156979789200318464,32,7449,,2020Election,"We are all pissed off, justice was interfered with by the GOP. Now it's our turn. It's time to start hitting the streets, getting people registered, and preparing for the election. It's time to take democracy back!
#VoteBlueNoMatterWho 
#2020election https://t.co/nSfcn8Y01I"
1225609765214183426,2020-02-07 02:38:33,1099610996,41,1186,,2020Election,"In my spare time (🙃) along w/ friends, we've launched a community of #Latinx Voters in #Oklahoma to provide a voter registration support + increase voter participation in the #2020Election  - In less  than 2hrs we had &gt;300 signups. #OKleg"
1225609617117310976,2020-02-07 02:37:58,3007109906,6,4596,"Los Angeles, CA",2020Election,"Hey everyone! I did the math! Every time one of us liberals on Twitter engage with a Trump supporter, we lose 7 IQ points. 

#BlueTsunami2020 #2020election #CensureTrump #GOPCowards #impeached4life"
1225604960123019265,2020-02-07 02:19:27,898882957,20,999,,2020Election,"@RBReich @MIGOP @MIGOPChair 

Vote you all out.

Every single @GOP 

Gone.

@IndivisibleMich @MichiganDems @ewarren #2020election #GOPDictatorParty2020 
@freep @LSJNews https://t.co/PfayBeaE6l"
1225604869974716416,2020-02-07 02:19:06,170403375,15,5338,,2020Election,"Daymond Steer is doing exactly what I've been agitating about for almost a year now — using the #2020election to push #UAP reality before the presidential candidates and get them thinking about it. This is critical. Excellent!
#UFO2020
https://t.co/AxPLfj8e81 https://t.co/KdtlT5qkJF"
1225604478444982272,2020-02-07 02:17:32,2217181338,18,77497,,2020Election,This is a ploy to appease his Democratic overlords in Washington. #2020election #Alabama #Democrats #impeachment #Senate #TWJReports #USNews https://t.co/QIvdCyBxLU
1225589086775320576,2020-02-07 01:16:23,2762063296,123,556,,2020Election,New Way Forward Act is horrifying .... a must read!... we pay for the illegals and they have more rights. National attention is needed to stop this from becoming law. @TuckerCarlson #2020election https://t.co/fh1Z7Ld2Gr
1225587737945870336,2020-02-07 01:11:01,22642788,8,411375,,2020Election,About half of Americans are confident the public will accept the results of the #2020Election. See how opinions vary across groups in our new #ElectionNewsPathways data tool: https://t.co/zCqPBz4jJb https://t.co/MdAbCZ7Vqt
1225586691471179777,2020-02-07 01:06:52,82643763,72,16158,,2020Election,2020 Watch-Now: ⁦@seacoastonline⁩ covers Democratic presidential candidate ⁦@AndrewYang⁩ headlining a town hall at Exeter’s historic town hall #AndrewYang #FITN #nhpolitics #2020Election https://t.co/XwPJ2qcnV0
1225570624577396739,2020-02-07 00:03:01,56495963,5,15998,,2020Election,"We looked at the climate plans of the leading candidates for president and compared them across five major categories: transportation, power, industrial, buildings and global leadership. Check it out! #2020Election #VoteClimate https://t.co/pEkDXWoW1t"
1225932018610884608,2020-02-07 23:59:04,4871896544,6,2936,,DNC,@ddayen Bernie and his contingent at the DNC demanded that the caucuses be counted via 3 different metrics.  One of which to show the popular vote.  That’s why we have this mess.
1225932000311177216,2020-02-07 23:59:00,17348525,5,367101,,DNC,"Rep. Jim Clyburn of South Carolina, the third-ranking House Democrat, said the party's future under Tom Perez is under scrutiny amid fallout from the Iowa caucuses and the winnowing of the presidential primary field by excluding candidates of color. https://t.co/H8rnVpKwZ5"
1225931948012470272,2020-02-07 23:58:47,402392253,198,154,,DNC,@WongKarWax @willmenaker From 2017: https://t.co/8U7SIziklg https://t.co/oTaCf4i9Pg
1225931887455064065,2020-02-07 23:58:33,3430607772,13,3285,,DNC,"JAMES CARVILLE ... you are knowledgeable, powerful and needed.  Take control of the DNC now.  Democracy’s impending death demands we all fight these battles.  Please."
1225931585469415424,2020-02-07 23:57:21,1124706693806530560,6,10,,DNC,"@Clarknt67 @vvorkingclass Unfortunately, the DNC is a private organization and their lawyer in 2016 said they can do whatever the fuck they want (hypothetically)."
1225931474542551040,2020-02-07 23:56:54,536638733,5,216,,DNC,"@GeneKelly1320 @DonWinslow16 @PeteButtigieg @DNC @PeteButtigieg is a racist, lying, cheating POS who called the @DNC 48 hrs after the #iowacaucases about “concerns” he had about the last 3% of the vote; which happened to be where @BernieSanders was leading by large margins and were mostly POC!!!"
1225931465738735616,2020-02-07 23:56:52,1199372866875056128,9,1863,,DNC,@bourgeoisalien @DNC @PeteButtigieg @TomPerez What about @VerminSupreme? https://t.co/k4OTnwxf8F
1225931407261724677,2020-02-07 23:56:38,44540580,13,20310,,DNC,"2.

RUSSIA DID NOT 'HACK' [penetrate] THE DNC SERVER.
&gt;internal DL / release
&gt;crowdstrike manipulation of source
RUSSIA DID NOT INTERFERE WITH US ELECTION OF 2016.
&gt;crowdstrike manipulation of source
The truth will be made public.
Q

#Qanon 
@realDonaldTrump https://t.co/HS1XUkYlfF"
1225931284423168000,2020-02-07 23:56:09,44540580,41,20310,,DNC,"!!New Q-Drop 3841

Title:
RUSSIA DID NOT INTERFERE WITH US ELECTION OF 2016

DzNz3avVsAEkayI.jpg

https://t.co/43H5mz5xq3📁

If dirty cops ran the investigation into the DNC breach, could an argument be made that it was corrupt? 

..."
1225931211979227136,2020-02-07 23:55:52,731649894805463040,332,54730,,DNC,"Does anyone know if the DNC gave Mike Bloomberg a box to stand on for the #DemDebate?

#democraticdebate #DemDebates https://t.co/y36PiIeE9n"
1225931207554355202,2020-02-07 23:55:51,863189787632652288,7,4369,,DNC,"@thebigotbasher @BeverlyBednarc1 @Aprylsmithts @media_auntie @AVestige1 @3guylink @ClaudiaWolfgang @RonniLaurie @LLaws2 @BandieraNancy @gheetar @RobertVosFrere @robinandriver @BJSquirrel @brianoloughlin9 @impinkestgirl @Nasty_Woman1 @bjk420 @AmanirenaK @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @LibertyIsALady @mitchellscomet @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @GomesChantel @holachola Don't know if y'all👀Carville's rant @ #DemsPurityTic letting democracy B stolen by 2bit #KKKorruptKKKompromisedKKKriminals ~ There's supposition tht serious illness has kept him frm blazing🔥on DNC &amp; DemsPublicServants' unpreparedness &amp; #Dems0utsiders'🌪

https://t.co/WIRbzbVL9X"
1225931168396304390,2020-02-07 23:55:41,485958942,5,583,,DNC,"@Lukuion @american23to @Brother_Bernie @not_devo @Shizzrock @kburton40 @PeteButtigieg ""Arcane math? Someone doesn't understand addition, fractions, and rounding I guess.""

Lukuion was talking about the Crooked #DNC &amp; Crooked Establishment Dems"
1225930890578018304,2020-02-07 23:54:35,1197778839352438785,6,13,,DNC,"Excellent interview, #TulsiGabbard will chokehold Trump during any debate.  That is who Trump fears, thats who BBBB&amp;W, along with Shaking Amy fear on the Debate stage, that’s who the establishment DNC fears. https://t.co/p0czuiIzE8"
1225930884081057792,2020-02-07 23:54:34,1125988524895948806,9,283,,DNC,Ohh the Humanity... The meltdown of the DNC is sweeter than I imagined https://t.co/uzm4MbIY4x
1225930834936582144,2020-02-07 23:54:22,778626571791761408,7,1010,,DNC,@DanaMil70590816 @sconespi @jerseelaundry @Chrisg19722015 @AlbericiSuzanne @Himself3909 @MASK572 @renplayw @Elaine63192629 @Richzeoli @fenwaygirl @DavidRHughey2 @JustJoan987 @LynnRog72 @SteveBjortvedt @stevedelaney @ProblemPanacea @senderling @cjsmith888 @RobertJSchoen3 @ProducerBigDan @DNC My impression is the Vindmans are being reassigned to other posts as part of a shrinking of White House Nat Sec staff and they’re making it sound like they’re singled out for retaliation.
1225930634410913792,2020-02-07 23:53:34,15745908,10,8736,,DNC,"Man, I freaking love James Carville. He’s so brass tacks. I wish he was heading up the DNC, to be honest. https://t.co/5ebIKUJbrK"
1225930442274230272,2020-02-07 23:52:48,757499137,10,79,,DNC,"@Jali_Cat @TheDemocrats @DNC @MikeBloomberg @SteveGuest @parscale @KatrinaPierson @Harlan I would've thought Wein-er-stein would've chose to endorse ""Creepy"" Joe since they have some similarities."
1225930426314739712,2020-02-07 23:52:44,69670513,5,3926,,DNC,"@sfpelosi Soon, vary soon the DNC will be exposed for the ruthless unpatriotic scum they are. The IG reports into the FISA misdeeds will expose those who tried pulling off one of the most serious crimes in history."
1225930392110235648,2020-02-07 23:52:36,30591172,6,2866,,DNC,"So, Herr Trump is having a big old #FridayNightMassacre.

By all means though, media, keeping talking about how, with 3 popular candidates, the @DNC primary season is in ""disarray"" and we should give the nom to Bloomberg.

#VindmanIsAHero #SondlandIsNot #MediaBias https://t.co/QBwCanNgSL"
1225930282752249856,2020-02-07 23:52:10,1115279530451714048,6,753,,DNC,@GRIFTSH0P @LovesTheBern This one is for if the DNC screws Bernie over again. https://t.co/kbv9FNNwdm
1225930248002449413,2020-02-07 23:52:02,327965716,5,883,,DNC,"@TigerMcC874 @daviddunn177 @PhilippeReines @CheriJacobus @JamesCarville @PaulBegala @davidplouffe @RahmEmanuel @SpeakerPelosi @TomPerez Yeah well, I say fuck that and come on out swinging. I agree we need a new dnc chair. Perez is not really good at dirty fighting. Let’s rumble!the GOP has got bumpkiss to run on, we need to hammer them with all the nails we can get."
1225930235948011520,2020-02-07 23:51:59,20369095,13,14939,,DNC,Prediction: The total lack of self awareness by the democrats and lack of strategy with going up against trump will not only cost the DNC the White House but seats as well
1225930180457308162,2020-02-07 23:51:46,34249464,11,1807,,DNC,"This corporate DNC shill thinks this kind of empty, half-baked platitude is so profound that it is suitable to enter into a campaign running against Trump's media machine. It's such waffling prattle that it would slip into satire if it were not so depressing. https://t.co/6puFtLEWTk"
1225930179379449857,2020-02-07 23:51:46,778626571791761408,6,1010,,DNC,@DanaMil70590816 @sconespi @jerseelaundry @Chrisg19722015 @AlbericiSuzanne @Himself3909 @MASK572 @renplayw @Elaine63192629 @Richzeoli @fenwaygirl @DavidRHughey2 @JustJoan987 @LynnRog72 @SteveBjortvedt @stevedelaney @ProblemPanacea @senderling @cjsmith888 @RobertJSchoen3 @ProducerBigDan @DNC Alright so help me understand this. Haven’t followed super close. Are they out of government service of just out of the White House?
1225929764961181699,2020-02-07 23:50:07,1176901313705234432,5,22,,DNC,"@jsweeneys @KatiePavlich Nice try, John. Go read the article from October, and go collect your DNC resistance payout."
1225929739375988736,2020-02-07 23:50:01,64798503,11,1002,,DNC,"@ibrahimpols #NoMoneyToDnc  @CNNPolitics @MSNBC @DNC
I pledge NOT TO DONATE any money to the @DNC, DNC establishment candidates, DNC connected organizations until we see OPEN FAIR ELECTIONS, EQUAL PRESS COVERAGE, AND THE DNC STOPS CONSPIRING TO TAKE DOWN @SenSanders"
1225929674989199361,2020-02-07 23:49:45,1189678448010317829,6,810,,DNC,"@sconespi @jerseelaundry @Chrisg19722015 @AlbericiSuzanne @Himself3909 @MASK572 @renplayw @Elaine63192629 @Richzeoli @fenwaygirl @DavidRHughey2 @Deplorable1520 @JustJoan987 @LynnRog72 @SteveBjortvedt @stevedelaney @ProblemPanacea @senderling @cjsmith888 @RobertJSchoen3 @ProducerBigDan @DNC Vindman brothers pretty much perp-walked out of the White House, yes I really like this week, it has been grueling on many other fronts but all and all, I am going to feel pretty damn good falling asleep tonight, ijs"
1225929325288943616,2020-02-07 23:48:22,806546951629963264,12,1965,,DNC,"Warren has a plan - no actions, but selfies;
Bernie has a revolution - class warfare;
Biden has a vision - back to 2008;
Buttigieg has a discussion - sweet talks;
Amy K has a ?? - I don't even know?  

Presenting the @DNC front runners... #YangGang!"
1225929277981380608,2020-02-07 23:48:11,718016318214053888,7,7203,,DNC,"@GunnelsWarren #BERNIE2020 ❤️
Get Your Official Commemorative Two-Faced DNC Coin Designed Especially For Election Fraud, While They Last! 😳 https://t.co/y8I7c8CN4n"
1225929249841917953,2020-02-07 23:48:04,4832182942,10,374,,DNC,"@JordanUhl @aidachavez Nah

I also blame media especially CNN, ironically doing a segment here, and Cuomo declaring Pete the winner of IA.

And the DNC"
1225928968001462272,2020-02-07 23:46:57,1546656000,590,102993,,DNC,"🤷🏼‍♀️Totally excepted &amp; praised by @TheDemocrats...

@DNC ⭐️Star billionaire @MikeBloomberg running for President of these Untied States getting endorsements by Hollywood rapist Weinstein.

🤭This is disgusting.
@SteveGuest @parscale @KatrinaPierson @Harlan 
 https://t.co/9Rzj2oUsj8"
1225928618112692224,2020-02-07 23:45:33,40143960,10,122,,DNC,"@ChristopherHahn @BernieSanders They say that because he was robbed back in 2016 and it sure seems like the same thing is happening again.
If the DNC hadn't cheated back then, we probably would not be having this topic of conversation."
1225928111331495937,2020-02-07 23:43:33,3111268847,8,13573,,DNC,"The DNC members who voted for him would be surprised to hear they ""installed"" Perez. https://t.co/t1FCKvySeJ"
1225928051336384512,2020-02-07 23:43:18,41762806,6,4820,,DNC,"@KamVTV @RashidaTlaib @BernieSanders @NBCNews @RepRashida @CNN @politico @ABC @DNC @TheDemocrats @OversightDems @GOPoversight @IRSnews @detroitnews @GOP @RepRashida https://t.co/GVQZAuxquC
@GOPoversight @OversightDems 
@RepMaloney @CNN @politico 
Any results from the ongoing investigation of #Tlaib 
Imagine if it was a regular Citizen... @IRSnews @GOPLeader @NRSC @HouseForeignGOP @HouseForeign @HouseGOP @senjudiciary @justicedems"
1225927941613244416,2020-02-07 23:42:52,187806051,9,789,,DNC,@PeteButtigieg Having billionaire backers &amp; the @DNC in your corner hardly makes you an underdog
1225927734506872832,2020-02-07 23:42:03,718016318214053888,11,7203,,DNC,"@proviewsusa #BERNIE2020 ❤️
Get Your Special Commemorative Two-Faced DNC Coin Designed Especially For Election Fraud, While They Last! 😳 https://t.co/FsvOd6QFtL"
1225927699274833921,2020-02-07 23:41:54,30617977,6,135,,DNC,@ggreenwald CNN and MSNBC you are losing a generation of Left viewers.  While the DNC is losing a generation of Left voters.
1225927669264441344,2020-02-07 23:41:47,920006546829975553,158,46946,,DNC,"🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕

This is happening right now guys !

These dems are beyond sick.

Please make a phone call and help get the word out.

The @DNC wants to release child rapists.

They are trying to avoid US

be LOUD

be HEARD

https://t.co/3J9mB4FxGW"
1225927501291118592,2020-02-07 23:41:07,2777316314,14,46,,DNC,@MalcolmNance He should be the DNC Chairman … seriously.
1225927472442695681,2020-02-07 23:41:00,313629618,5,75,,DNC,@WordswithSteph @PhilippeReines @JamesCarville @PaulBegala @davidplouffe @RahmEmanuel @SpeakerPelosi Then maybe we need to get behind Bloomberg. No question GOP and Trump have more cash than DNC. We need to oust Trump as our #1 goal.
1225927354138136576,2020-02-07 23:40:32,24476251,25,12585,,DNC,"I haven’t followed the Iowa caucus conspiracy theories closely, but do Bernie Bros actually think that if the DNC were going to rig it, they’d choose Mayor Pete? Establishment Dems love telling Millennials to “wait their turn” as much as they love taking black votes for granted."
1225927276459646977,2020-02-07 23:40:13,41762806,15,4820,,DNC,"@KamVTV @RashidaTlaib @BernieSanders @NBCNews @RepRashida payed herself very well, which is stealing from the campaign funds. voters who entrusted her... https://t.co/SC6p4TxOcN
@CNN @politico #Investigate @ABC @DNC @TheDemocrats @OversightDems @GOPoversight CALL ETHICS COMMITTEE DEMAND ANSWERS @IRSnews @detroitnews @GOP"
1225927234453557248,2020-02-07 23:40:03,926473255,41,412,,DNC,"@adamcbest @Bakari_Sellers @PeteButtigieg Do tell us about who paid for Warren’s access to the DNC voter database. You know, the one who handed them $100k. Karla Jurvetson. And Pete isn’t “dependent” on them. Do the math. They’re a small fraction of his donor base/donations. Hell, I’m a “large donor” and teach 1st grade."
1225927139628728320,2020-02-07 23:39:41,718016318214053888,15,7203,,DNC,"#BERNIE2020 ❤️
Get Your Special Commemorative Two-Faced DNC Coin Designed Especially For Election Fraud, While They Last! 😳 https://t.co/8scTBk2ZRM"
1225927108108656640,2020-02-07 23:39:33,16823185,7,15938,,DNC,@Nasharchy Pretty sure the DNC has offered a standing invite to all corporate vampires
1225927000717529088,2020-02-07 23:39:08,945012234215755776,17,13492,,DNC,"Huh. Funny to look back and see that I saw the DNC writing on the wall. 

#PetesBillionaires can’t buy us. 
#DemDebate https://t.co/161ufjuu1T"
1225926775609249792,2020-02-07 23:38:14,1076972630635274240,5,325,,DNC,"@joncoopertweets So, time to IMPEACH AG BARR.

@HouseDemocrats @HouseIntel
@HouseJudiciary @OversightDems
@SpeakerPelosi @RepSwalwell @RepAdamSchiff @RepJerryNadler @RepMaxineWaters @RepMaloney
@RepRichardNeal @DNC @dccc @dscc"
1225926748996538373,2020-02-07 23:38:08,54053215,14,722,,DNC,"@counterchekist I'm glad that Carville is all riled up.
He's a force of nature when he's pissed.
A smart one.

He needs to be running the show at @DNC."
1225926719627907072,2020-02-07 23:38:01,831651493329580032,25,30342,,DNC,NANCY IS 80 YRS OLD AND ACTED SENILE TALKING TO HERSELF AND THEN MUTTERING TO NO ONE. SHE ALMOST WAS CHEWING HER LIPS AND DENTURES AGAIN. NURSING HOME TIME @SpeakerPelosi @ChristinePelosi @realDonaldTrump @WhiteHouse @GOPLeader @GOPChairwoman @HouseDemWomen @SenateDems @DNC @OANN https://t.co/lPwq57jJbh
1225926659456372736,2020-02-07 23:37:46,1225588269385019392,63,4,,DNC,@MalcolmNance I think we should put him in charge of the DNC
1225926639923523585,2020-02-07 23:37:42,536638733,5,216,,DNC,@GeneKelly1320 @DonWinslow16 @PeteButtigieg @DNC He also wasn’t there to address our fears either.
